Port,Value,Time Stamp
LCN003,1720.19,5.537350893
LCN003,1721.71,5.560501814
LCN003,1738.95,5.58300972
LCN003,1724.93,5.605383635
LCN003,1718.3,5.627891064
LCN003,1734.02,5.650437355
LCN003,1728.15,5.673053503
LCN003,1729.1,5.695931196
LCN003,1737.05,5.718509674
LCN003,1722.65,5.740675688
LCN003,1722.84,5.762424469
LCN003,1724.36,5.783632994
LCN003,1709.2,5.804691553
LCN003,1695.75,5.826195002
LCN003,1711.66,5.847815514
LCN003,1711.85,5.870259523
LCN003,1708.82,5.89260149
LCN003,1719.81,5.9147017
LCN003,1718.68,5.93705678
LCN003,1712.99,5.959498405
LCN003,1724.55,5.981599808
LCN003,1722.84,6.003684282
LCN003,1705.79,6.025196791
LCN003,1711.1,6.046527147
LCN003,1712.99,6.068335772
LCN003,1707.31,6.090675592
LCN003,1715.64,6.113156796
LCN003,1722.28,6.135539532
LCN003,1715.83,6.157996416
LCN003,1723.98,6.180187464
LCN003,1726.82,6.202233076
LCN003,1715.64,6.224483013
LCN003,1722.46,6.246689558
LCN003,1725.87,6.269022703
LCN003,1719.81,6.291381598
LCN003,1721.9,6.313054085
LCN003,1722.28,6.334953785
LCN003,1714.51,6.357044458
LCN003,1740.27,6.379913568
LCN003,1729.1,6.401687384
LCN003,1714.32,6.423795462
LCN003,1717.54,6.446178913
LCN003,1729.47,6.468614101
LCN003,1722.46,6.49110961
LCN003,1730.61,6.513346195
LCN003,1725.5,6.534990311
LCN003,1715.45,6.556871653
LCN003,1720.95,6.579229832
LCN003,1726.63,6.601039171
LCN003,1714.89,6.623467922
LCN003,1721.14,6.646559238
LCN003,1733.07,6.669018745
LCN003,1727.01,6.692075253
LCN003,1739.71,6.715353489
LCN003,1732.7,6.738318205
LCN003,1736.3,6.760679007
LCN003,1746.91,6.783115149
LCN003,1738.57,6.805405617
LCN003,1735.54,6.827749968
LCN003,1744.82,6.849729538
LCN003,1734.59,6.871464252
LCN003,1727.01,6.893164396
LCN003,1741.41,6.91654563
LCN003,1733.26,6.939336538
LCN003,1731.37,6.961421728
LCN003,1744.06,6.984193802
LCN003,1737.24,7.007402182
LCN003,1742.93,7.029462099
LCN003,1747.47,7.051496267
LCN003,1741.79,7.074716568
LCN003,1749.94,7.097333908
LCN003,1752.4,7.120044231
LCN003,1743.12,7.14225173
LCN003,1744.44,7.164322376
LCN003,1748.8,7.187627792
LCN003,1752.02,7.210980177
LCN003,1759.22,7.233533859
LCN003,1754.86,7.256742477
LCN003,1763.77,7.280246735
LCN003,1773.24,7.302865744
LCN003,1762.06,7.325227499
LCN003,1766.8,7.347418547
LCN003,1762.25,7.369701385
LCN003,1748.23,7.392265558
LCN003,1769.07,7.416213751
LCN003,1766.04,7.439677715
LCN003,1772.11,7.46369195
LCN003,1781.96,7.487086773
LCN003,1775.71,7.510478497
LCN003,1783.28,7.533911467
LCN003,1771.54,7.556556463
LCN003,1777.22,7.579389811
LCN003,1780.25,7.602372169
LCN003,1776.65,7.625203609
LCN003,1782.34,7.647586584
LCN003,1780.06,7.669894218
LCN003,1767.75,7.692882061
LCN003,1779.12,7.715863943
LCN003,1774.38,7.738783121
LCN003,1768.88,7.76078558
LCN003,1784.23,7.783216715
LCN003,1772.86,7.805424929
LCN003,1764.72,7.827360392
LCN003,1775.89,7.849758625
LCN003,1771.16,7.872781992
LCN003,1768.32,7.895881891
LCN003,1778.93,7.919043064
LCN003,1768.69,7.941768169
LCN003,1778.55,7.964084625
LCN003,1780.63,7.987246037
LCN003,1769.64,8.009201527
LCN003,1774.38,8.0316329
LCN003,1774.0,8.053775549
LCN003,1767.18,8.075866938
LCN003,1773.62,8.097707987
LCN003,1770.21,8.119477987
LCN003,1755.62,8.141449451
LCN003,1762.06,8.163377523
LCN003,1769.26,8.185523987
LCN003,1755.24,8.207817793
LCN003,1768.88,8.230478525
LCN003,1770.21,8.252653599
LCN003,1764.91,8.275205374
LCN003,1772.11,8.297469378
LCN003,1771.16,8.319584131
LCN003,1755.62,8.341457367
LCN003,1759.6,8.363074064
LCN003,1761.87,8.384657621
LCN003,1754.3,8.407022953
LCN003,1760.74,8.429732561
LCN003,1768.13,8.451900959
LCN003,1761.31,8.474489927
LCN003,1767.94,8.497056007
LCN003,1769.83,8.519723415
LCN003,1765.66,8.543093443
LCN003,1775.14,8.565633297
LCN003,1770.21,8.587856293
LCN003,1766.42,8.6103549
LCN003,1770.4,8.632301807
LCN003,1764.72,8.654301167
LCN003,1752.97,8.676090002
LCN003,1764.34,8.698286533
LCN003,1762.63,8.72048068
LCN003,1754.67,8.742976427
LCN003,1762.63,8.76496315
LCN003,1766.42,8.788059473
LCN003,1767.18,8.810926676
LCN003,1775.33,8.83318305
LCN003,1765.47,8.855962992
LCN003,1774.0,8.878642321
LCN003,1782.91,8.9011693
LCN003,1769.64,8.923804045
LCN003,1777.41,8.946444035
LCN003,1778.17,8.968546391
LCN003,1766.04,8.990646839
LCN003,1766.42,9.012541771
LCN003,1768.69,9.034241676
LCN003,1759.6,9.056565523
LCN003,1768.69,9.078905344
LCN003,1770.4,9.100731134
LCN003,1758.27,9.122827291
LCN003,1764.53,9.145294905
LCN003,1769.83,9.167175531
LCN003,1759.98,9.189202785
LCN003,1757.52,9.210887909
LCN003,1760.93,9.232557058
LCN003,1755.05,9.254567623
LCN003,1749.75,9.276399374
LCN003,1763.96,9.298707962
LCN003,1758.27,9.320800781
LCN003,1762.06,9.344122648
LCN003,1770.02,9.366172075
LCN003,1762.25,9.388818264
LCN003,1763.39,9.411949635
LCN003,1778.55,9.434774637
LCN003,1769.83,9.457355976
LCN003,1778.36,9.480221748
LCN003,1775.89,9.503278732
LCN003,1758.08,9.525250912
LCN003,1769.07,9.547640085
LCN003,1764.72,9.56952858
LCN003,1758.65,9.591666698
LCN003,1762.06,9.613128901
LCN003,1760.17,9.634482384
LCN003,1746.34,9.655757427
LCN003,1745.58,9.677071333
LCN003,1753.54,9.698547125
LCN003,1751.26,9.720749855
LCN003,1747.85,9.742827415
LCN003,1759.41,9.764764309
LCN003,1756.38,9.786699772
LCN003,1749.75,9.809084892
LCN003,1757.33,9.832243681
LCN003,1761.12,9.8546381
LCN003,1762.06,9.877333164
LCN003,1772.48,9.900041103
LCN003,1762.25,9.923300982
LCN003,1773.62,9.94638586
LCN003,1778.17,9.968799591
LCN003,1766.8,9.991796255
LCN003,1774.95,10.01560998
LCN003,1776.65,10.03909183
LCN003,1770.02,10.0612905
LCN003,1784.8,10.0842073
LCN003,1773.24,10.10792208
LCN003,1786.13,10.13111854
LCN003,1782.34,10.1532557
LCN003,1779.68,10.17628169
LCN003,1792.38,10.19949579
LCN003,1787.64,10.22268605
LCN003,1793.7,10.24620748
LCN003,1792.95,10.26854205
LCN003,1787.45,10.29165816
LCN003,1795.41,10.31451654
LCN003,1791.05,10.33688021
LCN003,1781.58,10.35977483
LCN003,1794.46,10.38248277
LCN003,1784.99,10.404392
LCN003,1776.84,10.42652893
LCN003,1786.5,10.44866848
LCN003,1779.68,10.47066545
LCN003,1776.65,10.49297976
LCN003,1789.54,10.51558805
LCN003,1784.99,10.53797436
LCN003,1782.53,10.56066847
LCN003,1795.03,10.58328199
LCN003,1787.45,10.60616732
LCN003,1789.16,10.6291852
LCN003,1797.3,10.65178061
LCN003,1783.47,10.67418647
LCN003,1792.38,10.69724536
LCN003,1793.89,10.71997166
LCN003,1784.8,10.74247885
LCN003,1788.97,10.76439214
LCN003,1792.38,10.78711987
LCN003,1782.72,10.80963326
LCN003,1790.1,10.83167505
LCN003,1789.16,10.85419869
LCN003,1784.99,10.87663865
LCN003,1791.81,10.89915442
LCN003,1784.23,10.92124915
LCN003,1780.44,10.94342422
LCN003,1790.29,10.96549606
LCN003,1784.99,10.98755622
LCN003,1774.95,11.00957966
LCN003,1785.18,11.03244805
LCN003,1780.63,11.05466938
LCN003,1778.55,11.07706666
LCN003,1786.13,11.10025287
LCN003,1777.79,11.12295747
LCN003,1776.65,11.14495397
LCN003,1785.18,11.16714382
LCN003,1775.89,11.18953156
LCN003,1779.68,11.21313667
LCN003,1789.35,11.23578906
LCN003,1777.6,11.25798607
LCN003,1784.42,11.28004336
LCN003,1784.61,11.3023901
LCN003,1770.59,11.32460237
LCN003,1785.18,11.34688187
LCN003,1785.75,11.36874247
LCN003,1771.35,11.39046359
LCN003,1769.83,11.41238213
LCN003,1780.44,11.4346385
LCN003,1770.78,11.45657611
LCN003,1775.14,11.47855496
LCN003,1780.25,11.50072074
LCN003,1770.78,11.52348232
LCN003,1776.65,11.54561758
LCN003,1777.79,11.56739068
LCN003,1769.64,11.58962369
LCN003,1773.43,11.61205029
LCN003,1782.72,11.63453436
LCN003,1765.47,11.65618491
LCN003,1770.97,11.67834401
LCN003,1776.46,11.70036149
LCN003,1765.66,11.72240782
LCN003,1766.99,11.74457979
LCN003,1777.6,11.76650167
LCN003,1768.32,11.78864574
LCN003,1771.16,11.81122112
LCN003,1781.96,11.83401966
LCN003,1770.97,11.856215
LCN003,1775.89,11.87863302
LCN003,1782.15,11.90070605
LCN003,1761.5,11.92174888
LCN003,1752.97,11.9430306
LCN003,1761.31,11.96447849
LCN003,1765.66,11.98696256
LCN003,1753.73,12.00885439
LCN003,1770.02,12.03118086
LCN003,1769.83,12.053442
LCN003,1763.2,12.07531214
LCN003,1763.39,12.09670496
LCN003,1768.32,12.11859632
LCN003,1749.75,12.14016247
LCN003,1754.3,12.1621139
LCN003,1766.04,12.18416953
LCN003,1752.78,12.20598412
LCN003,1748.61,12.22785974
LCN003,1765.85,12.25000262
LCN003,1759.22,12.2722373
LCN003,1757.33,12.2942462
LCN003,1773.05,12.31684303
LCN003,1760.55,12.33889341
LCN003,1759.6,12.36102629
LCN003,1772.48,12.38342786
LCN003,1768.51,12.40677547
LCN003,1769.07,12.42923474
LCN003,1778.36,12.45166302
LCN003,1766.61,12.47415924
LCN003,1771.16,12.49652076
LCN003,1775.52,12.51906633
LCN003,1768.32,12.54187775
LCN003,1777.6,12.56390953
LCN003,1779.12,12.58630562
LCN003,1766.99,12.60839701
LCN003,1769.64,12.63032842
LCN003,1771.16,12.65203476
LCN003,1764.53,12.67435718
LCN003,1772.86,12.69677663
LCN003,1779.49,12.71951842
LCN003,1773.81,12.74240041
LCN003,1787.26,12.76527786
LCN003,1784.23,12.78802204
LCN003,1778.93,12.81055355
LCN003,1787.64,12.83321524
LCN003,1777.6,12.85520577
LCN003,1771.35,12.8770864
LCN003,1784.04,12.89968848
LCN003,1777.98,12.92224741
LCN003,1773.43,12.94405413
LCN003,1780.63,12.96567631
LCN003,1770.21,12.98719096
LCN003,1759.03,13.00887871
LCN003,1763.58,13.03045082
LCN003,1761.68,13.05171061
LCN003,1755.24,13.07364082
LCN003,1754.86,13.09539914
LCN003,1766.8,13.11780262
LCN003,1763.58,13.14085412
LCN003,1770.59,13.16325116
LCN003,1778.55,13.18645668
LCN003,1771.73,13.20879126
LCN003,1773.24,13.23178673
LCN003,1772.48,13.25412965
LCN003,1770.21,13.27641058
LCN003,1779.68,13.29852772
LCN003,1773.62,13.32083392
LCN003,1769.26,13.34295177
LCN003,1772.67,13.36453128
LCN003,1770.59,13.38591933
LCN003,1751.45,13.4072082
LCN003,1749.75,13.42848635
LCN003,1759.79,13.44982576
LCN003,1748.99,13.47125912
LCN003,1742.74,13.49269676
LCN003,1751.64,13.51434422
LCN003,1757.33,13.53702116
LCN003,1759.6,13.56046629
LCN003,1780.82,13.58419561
LCN003,1777.79,13.60797668
LCN003,1786.5,13.63109517
LCN003,1785.37,13.65305257
LCN003,1772.86,13.67547989
LCN003,1789.16,13.69863129
LCN003,1792.57,13.72108459
LCN003,1781.96,13.74354863
LCN003,1788.97,13.76610851
LCN003,1784.99,13.78883338
LCN003,1783.47,13.8111856
LCN003,1788.21,13.83329439
LCN003,1777.98,13.85527158
LCN003,1771.73,13.87688661
LCN003,1779.12,13.89881921
LCN003,1770.4,13.9206965
LCN003,1766.04,13.94267559
LCN003,1772.67,13.96437454
LCN003,1774.0,13.98597336
LCN003,1759.22,14.0079596
LCN003,1768.88,14.0303607
LCN003,1776.65,14.05289483
LCN003,1766.42,14.07497025
LCN003,1779.68,14.09759378
LCN003,1778.74,14.11996818
LCN003,1766.61,14.1424706
LCN003,1783.28,14.16501427
LCN003,1785.18,14.18781281
LCN003,1781.96,14.21043253
LCN003,1785.75,14.23240352
LCN003,1777.79,14.25439119
LCN003,1770.78,14.27657461
LCN003,1782.53,14.29892826
LCN003,1773.05,14.32104754
LCN003,1764.91,14.34323192
LCN003,1777.03,14.36536574
LCN003,1776.08,14.38743639
LCN003,1768.69,14.40944123
LCN003,1777.41,14.43170881
LCN003,1774.0,14.45389533
LCN003,1767.56,14.47603607
LCN003,1774.76,14.49767733
LCN003,1775.89,14.52008915
LCN003,1765.66,14.54218173
LCN003,1772.86,14.56405735
LCN003,1778.17,14.58643627
LCN003,1766.23,14.60843921
LCN003,1773.05,14.63054204
LCN003,1774.76,14.65269232
LCN003,1768.69,14.67488408
LCN003,1773.43,14.6969707
LCN003,1777.41,14.71928167
LCN003,1761.31,14.74101543
LCN003,1770.59,14.76315784
LCN003,1780.25,14.78568721
LCN003,1766.8,14.80785227
LCN003,1775.14,14.82994509
LCN003,1775.52,14.85211611
LCN003,1770.97,14.87463832
LCN003,1774.38,14.89661121
LCN003,1776.27,14.91873169
LCN003,1764.91,14.94086051
LCN003,1773.62,14.96308398
LCN003,1775.89,14.98502731
LCN003,1765.66,15.00732374
LCN003,1777.03,15.03017807
LCN003,1785.37,15.05292106
LCN003,1775.14,15.07520199
LCN003,1777.41,15.09699965
LCN003,1778.93,15.11947942
LCN003,1771.73,15.14190292
LCN003,1780.82,15.16395617
LCN003,1782.15,15.18633366
LCN003,1775.71,15.20918775
LCN003,1787.64,15.23184419
LCN003,1785.37,15.25478244
LCN003,1781.58,15.27705717
LCN003,1789.16,15.29978108
LCN003,1777.03,15.32204866
LCN003,1777.79,15.34446287
LCN003,1786.5,15.36648989
LCN003,1776.27,15.38885307
LCN003,1782.72,15.41162729
LCN003,1789.35,15.43369293
LCN003,1774.76,15.45521665
LCN003,1769.83,15.47673798
LCN003,1778.74,15.49835157
LCN003,1769.83,15.51986814
LCN003,1759.6,15.5414114
LCN003,1764.15,15.56291723
LCN003,1773.43,15.58457255
LCN003,1757.52,15.60639405
LCN003,1761.31,15.62824416
LCN003,1767.37,15.64982033
LCN003,1757.9,15.67134809
LCN003,1751.26,15.69308043
LCN003,1762.63,15.71488404
LCN003,1755.81,15.73670411
LCN003,1749.56,15.75870514
LCN003,1762.82,15.78070116
LCN003,1763.01,15.80285645
LCN003,1758.84,15.82539725
LCN003,1774.38,15.84796405
LCN003,1770.59,15.86982441
LCN003,1761.12,15.89198327
LCN003,1771.92,15.91472077
LCN003,1769.45,15.93750334
LCN003,1767.56,15.96025252
LCN003,1781.2,15.98303008
LCN003,1774.0,16.00519967
LCN003,1770.97,16.028157
LCN003,1788.4,16.0506804
LCN003,1776.65,16.07287788
LCN003,1775.71,16.09549952
LCN003,1782.72,16.11750269
LCN003,1772.11,16.13992143
LCN003,1768.88,16.16161251
LCN003,1783.47,16.1838336
LCN003,1770.97,16.20595288
LCN003,1769.83,16.22820163
LCN003,1781.58,16.25037408
LCN003,1771.92,16.27255058
LCN003,1769.64,16.29442501
LCN003,1778.36,16.31637239
LCN003,1762.82,16.33819366
LCN003,1759.41,16.3599844
LCN003,1771.73,16.38203049
LCN003,1766.99,16.40408134
LCN003,1762.63,16.42628622
LCN003,1772.67,16.44845915
LCN003,1770.59,16.47072935
LCN003,1761.31,16.49273634
LCN003,1774.0,16.51490188
LCN003,1769.64,16.53722644
LCN003,1770.59,16.56004548
LCN003,1786.88,16.58267784
LCN003,1775.52,16.60493541
LCN003,1777.03,16.62766147
LCN003,1782.91,16.64997196
LCN003,1776.84,16.6724062
LCN003,1776.27,16.69491243
LCN003,1785.94,16.71742415
LCN003,1777.79,16.7399416
LCN003,1787.64,16.7628243
LCN003,1788.97,16.78504062
LCN003,1780.06,16.80775213
LCN003,1795.22,16.83128595
LCN003,1796.36,16.8540771
LCN003,1785.37,16.87622118
LCN003,1795.03,16.89880133
LCN003,1788.59,16.9213376
LCN003,1783.85,16.94341421
LCN003,1785.37,16.96476507
LCN003,1778.74,16.98601031
LCN003,1759.98,17.00719285
LCN003,1757.33,17.02844501
LCN003,1767.56,17.04992795
LCN003,1756.76,17.07116342
LCN003,1747.85,17.09241533
LCN003,1757.9,17.11397481
LCN003,1758.08,17.13580275
LCN003,1748.8,17.15755916
LCN003,1759.03,17.17986298
LCN003,1768.69,17.20248365
LCN003,1762.44,17.22509813
LCN003,1773.81,17.24745178
LCN003,1775.52,17.26991487
LCN003,1765.47,17.2923975
LCN003,1782.15,17.31468129
LCN003,1772.86,17.33644271
LCN003,1757.14,17.35793138
LCN003,1765.66,17.37992501
LCN003,1768.88,17.40196443
LCN003,1757.14,17.42407727
LCN003,1763.58,17.44613433
LCN003,1767.94,17.46784496
LCN003,1758.27,17.48972964
LCN003,1762.25,17.51187873
LCN003,1772.11,17.53417897
LCN003,1759.41,17.55587268
LCN003,1756.38,17.57713914
LCN003,1759.6,17.5991919
LCN003,1752.59,17.62084913
LCN003,1745.39,17.64270544
LCN003,1759.03,17.66467929
LCN003,1763.39,17.68725204
LCN003,1751.45,17.70910549
LCN003,1763.96,17.73135209
LCN003,1766.42,17.75345588
LCN003,1755.81,17.77534103
LCN003,1771.73,17.79778361
LCN003,1767.75,17.82040024
LCN003,1762.25,17.8426137
LCN003,1773.24,17.86456823
LCN003,1767.18,17.88634062
LCN003,1759.98,17.90857887
LCN003,1768.13,17.9307096
LCN003,1769.07,17.95299292
LCN003,1761.87,17.97529244
LCN003,1771.73,17.99714828
LCN003,1767.56,18.0191772
LCN003,1759.22,18.04150414
LCN003,1769.07,18.06364274
LCN003,1771.54,18.08515739
LCN003,1754.67,18.10665798
LCN003,1755.05,18.12869978
LCN003,1772.48,18.15120935
LCN003,1761.68,18.1733427
LCN003,1769.45,18.19606304
LCN003,1773.62,18.21905136
LCN003,1772.29,18.24198651
LCN003,1780.06,18.26412296
LCN003,1772.48,18.28616858
LCN003,1756.19,18.30800247
LCN003,1770.02,18.33089161
LCN003,1776.08,18.35355401
LCN003,1770.59,18.3761549
LCN003,1783.85,18.39833593
LCN003,1775.14,18.42013383
LCN003,1763.39,18.44194722
LCN003,1782.72,18.46378565
LCN003,1779.31,18.4858017
LCN003,1771.92,18.50886631
LCN003,1784.23,18.53168607
LCN003,1779.68,18.55384588
LCN003,1774.95,18.5762217
LCN003,1781.58,18.59811234
LCN003,1775.52,18.62017775
LCN003,1765.28,18.64298224
LCN003,1777.41,18.66548538
LCN003,1777.22,18.6887064
LCN003,1780.44,18.71188283
LCN003,1787.64,18.73555613
LCN003,1781.96,18.75868678
LCN003,1801.09,18.78100824
LCN003,1792.57,18.80340958
LCN003,1781.96,18.82615328
LCN003,1795.6,18.84848523
LCN003,1788.59,18.87059164
LCN003,1778.36,18.89289045
LCN003,1787.64,18.91519952
LCN003,1783.28,18.93751001
LCN003,1778.55,18.96071577
LCN003,1796.74,18.98423171
LCN003,1790.48,19.0066824
LCN003,1790.67,19.02944636
LCN003,1802.23,19.05172133
LCN003,1790.67,19.07380676
LCN003,1785.94,19.09521747
LCN003,1787.07,19.1164062
LCN003,1773.81,19.13806868
LCN003,1774.0,19.16033602
LCN003,1786.5,19.18260336
LCN003,1779.68,19.20472264
LCN003,1775.89,19.22690582
LCN003,1787.45,19.24889851
LCN003,1781.77,19.27079439
LCN003,1771.54,19.29255319
LCN003,1778.36,19.31504822
LCN003,1783.66,19.3384366
LCN003,1783.85,19.36111665
LCN003,1796.36,19.38385892
LCN003,1786.5,19.40715742
LCN003,1789.54,19.42951202
LCN003,1799.58,19.45215559
LCN003,1789.54,19.47490668
LCN003,1796.36,19.49723053
LCN003,1796.93,19.52029967
LCN003,1788.02,19.54327631
LCN003,1797.68,19.56627083
LCN003,1790.86,19.58853698
LCN003,1781.58,19.61021447
LCN003,1788.59,19.63187194
LCN003,1785.18,19.654181
LCN003,1785.94,19.6768806
LCN003,1799.58,19.69974113
LCN003,1788.02,19.7227993
LCN003,1792.95,19.74548769
LCN003,1799.96,19.76817441
LCN003,1790.1,19.79097939
LCN003,1795.98,19.81351423
LCN003,1801.47,19.83658791
LCN003,1795.03,19.85924029
LCN003,1806.78,19.88176084
LCN003,1800.9,19.90506983
LCN003,1794.46,19.92743969
LCN003,1806.02,19.94957781
LCN003,1794.08,19.97133827
LCN003,1782.15,19.99319553
LCN003,1795.98,20.01547933
LCN003,1789.73,20.03748369
LCN003,1783.47,20.05958414
LCN003,1795.22,20.08166647
LCN003,1786.5,20.10324216
LCN003,1770.02,20.12475872
LCN003,1774.95,20.14632773
LCN003,1782.34,20.16815948
LCN003,1775.89,20.19053388
LCN003,1782.91,20.21287107
LCN003,1787.64,20.23515368
LCN003,1779.49,20.25690675
LCN003,1778.74,20.27846122
LCN003,1784.8,20.30011535
LCN003,1771.92,20.3217783
LCN003,1763.01,20.34338617
LCN003,1775.33,20.36523128
LCN003,1773.81,20.38721871
LCN003,1762.82,20.40906453
LCN003,1775.33,20.43151903
LCN003,1775.71,20.45375657
LCN003,1776.08,20.47617173
LCN003,1786.5,20.49842191
LCN003,1779.68,20.52021122
LCN003,1769.83,20.54246545
