PTN007,688.38,1.494190216
PTN008,697.98,1.494190216
PTN009,693.56,1.494190216
PTN010,702.15,1.494190216
PTN011,700.38,1.494190216
PTN012,709.22,1.494190216
LCN001,1001.92,1.494190216
LCN002,1004.76,1.494190216
LCN003,1020.48,1.494190216
SGN001,55.6,1.494190216
SGN002,55.6,1.494190216
SGN003,55.6,1.494190216
SGN004,55.6,1.494190216
SGNExternal,1069.37,1.494190216
TCN001,2.41,1.494190216
TCN002,2.54,1.494190216
TCN003,2.6,1.494190216
TCN004,2.65,1.494190216
TCN005,2.71,1.494190216
TCN006,2.79,1.494190216
TCN007,2.8,1.494190216
TCN008,2.82,1.494190216
TCN009,3.05,1.494190216
TCN010,3.2,1.494190216
TCN011,3.28,1.494190216
TCN012,3.3,1.494190216
TCN013,3.38,1.494190216
TCN014,3.45,1.494190216
PTN001,1202.75,1.515902519
PTN002,2994.12,1.515902519
PTN003,803.57,1.515902519
PTN004,800.04,1.515902519
PTN005,801.05,1.515902519
PTN006,800.17,1.515902519
PTN007,698.49,1.515902519
PTN008,708.21,1.515902519
PTN009,703.79,1.515902519
PTN010,712.25,1.515902519
PTN011,709.98,1.515902519
PTN012,718.95,1.515902519
LCN001,1036.78,1.515902519
LCN002,1026.55,1.515902519
LCN003,1042.46,1.515902519
SGN001,55.6,1.515902519
SGN002,55.6,1.515902519
SGN003,55.6,1.515902519
SGN004,55.6,1.515902519
SGNExternal,1085.66,1.515902519
TCN001,2.4,1.515902519
TCN002,2.53,1.515902519
TCN003,2.59,1.515902519
TCN004,2.64,1.515902519
TCN005,2.72,1.515902519
TCN006,2.83,1.515902519
TCN007,2.85,1.515902519
TCN008,2.9,1.515902519
TCN009,3.12,1.515902519
TCN010,3.28,1.515902519
TCN011,3.36,1.515902519
TCN012,3.37,1.515902519
TCN013,3.44,1.515902519
TCN014,3.49,1.515902519
PTN001,1217.15,1.537478685
PTN002,3029.64,1.537478685
PTN003,813.29,1.537478685
PTN004,809.52,1.537478685
PTN005,812.8,1.537478685
PTN006,811.92,1.537478685
PTN007,708.59,1.537478685
PTN008,717.94,1.537478685
PTN009,713.77,1.537478685
PTN010,722.23,1.537478685
PTN011,720.46,1.537478685
PTN012,729.05,1.537478685
LCN001,1025.79,1.537478685
LCN002,1026.74,1.537478685
LCN003,1042.84,1.537478685
SGN001,55.6,1.537478685
SGN002,55.6,1.537478685
SGN003,55.6,1.537478685
SGN004,55.6,1.537478685
SGNExternal,1073.72,1.537478685
TCN001,2.42,1.537478685
TCN002,2.57,1.537478685
TCN003,2.66,1.537478685
TCN004,2.73,1.537478685
TCN005,2.82,1.537478685
TCN006,2.9,1.537478685
TCN007,2.92,1.537478685
TCN008,2.95,1.537478685
TCN009,3.17,1.537478685
TCN010,3.32,1.537478685
TCN011,3.38,1.537478685
TCN012,3.38,1.537478685
TCN013,3.46,1.537478685
TCN014,3.52,1.537478685
PTN001,1226.06,1.559455395
PTN002,3052.85,1.559455395
PTN003,819.48,1.559455395
PTN004,815.83,1.559455395
PTN005,814.95,1.559455395
PTN006,813.94,1.559455395
PTN007,713.39,1.559455395
PTN008,722.74,1.559455395
PTN009,718.57,1.559455395
PTN010,727.16,1.559455395
PTN011,725.14,1.559455395
PTN012,733.85,1.559455395
LCN001,1019.91,1.559455395
LCN002,1031.09,1.559455395
LCN003,1047.2,1.559455395
SGN001,55.6,1.559455395
SGN002,55.6,1.559455395
SGN003,55.6,1.559455395
SGN004,55.6,1.559455395
SGNExternal,1075.81,1.559455395
TCN001,2.49,1.559455395
TCN002,2.64,1.559455395
TCN003,2.71,1.559455395
TCN004,2.77,1.559455395
TCN005,2.84,1.559455395
TCN006,2.93,1.559455395
TCN007,2.93,1.559455395
TCN008,2.94,1.559455395
TCN009,3.19,1.559455395
TCN010,3.34,1.559455395
TCN011,3.42,1.559455395
TCN012,3.44,1.559455395
TCN013,3.52,1.559455395
TCN014,3.6,1.559455395
PTN001,1245.57,1.580723524
PTN002,3101.17,1.580723524
PTN003,832.37,1.580723524
PTN004,828.46,1.580723524
PTN005,827.58,1.580723524
PTN006,826.57,1.580723524
PTN007,724.25,1.580723524
PTN008,733.6,1.580723524
PTN009,729.05,1.580723524
PTN010,737.64,1.580723524
PTN011,735.37,1.580723524
PTN012,744.09,1.580723524
LCN001,1060.84,1.580723524
LCN002,1054.59,1.580723524
LCN003,1070.69,1.580723524
SGN001,55.6,1.580723524
SGN002,55.6,1.580723524
SGN003,55.6,1.580723524
SGN004,55.6,1.580723524
SGNExternal,1099.87,1.580723524
TCN001,2.49,1.580723524
TCN002,2.63,1.580723524
TCN003,2.69,1.580723524
TCN004,2.75,1.580723524
TCN005,2.83,1.580723524
TCN006,2.94,1.580723524
TCN007,2.95,1.580723524
TCN008,2.99,1.580723524
TCN009,3.25,1.580723524
TCN010,3.41,1.580723524
TCN011,3.5,1.580723524
TCN012,3.53,1.580723524
TCN013,3.6,1.580723524
TCN014,3.66,1.580723524
PTN001,1256.94,1.603123665
PTN002,3130.53,1.603123665
PTN003,839.82,1.603123665
PTN004,836.17,1.603123665
PTN005,838.69,1.603123665
PTN006,837.94,1.603123665
PTN007,733.6,1.603123665
PTN008,743.07,1.603123665
PTN009,738.65,1.603123665
PTN010,747.12,1.603123665
PTN011,744.97,1.603123665
PTN012,753.56,1.603123665
LCN001,1064.82,1.603123665
LCN002,1066.71,1.603123665
LCN003,1082.82,1.603123665
SGN001,55.6,1.603123665
SGN002,55.6,1.603123665
SGN003,55.6,1.603123665
SGN004,55.6,1.603123665
SGNExternal,1097.79,1.603123665
TCN001,2.49,1.603123665
TCN002,2.64,1.603123665
TCN003,2.72,1.603123665
TCN004,2.8,1.603123665
TCN005,2.89,1.603123665
TCN006,2.99,1.603123665
TCN007,3.02,1.603123665
TCN008,3.08,1.603123665
TCN009,3.32,1.603123665
TCN010,3.46,1.603123665
TCN011,3.53,1.603123665
TCN012,3.54,1.603123665
TCN013,3.61,1.603123665
TCN014,3.66,1.603123665
PTN001,1263.57,1.624672174
PTN002,3145.69,1.624672174
PTN003,844.24,1.624672174
PTN004,840.84,1.624672174
PTN005,841.35,1.624672174
PTN006,840.59,1.624672174
PTN007,737.77,1.624672174
PTN008,746.99,1.624672174
PTN009,742.7,1.624672174
PTN010,751.16,1.624672174
PTN011,749.14,1.624672174
PTN012,757.73,1.624672174
LCN001,1045.3,1.624672174
LCN002,1065.58,1.624672174
LCN003,1081.68,1.624672174
SGN001,55.6,1.624672174
SGN002,55.6,1.624672174
SGN003,55.6,1.624672174
SGN004,55.6,1.624672174
SGNExternal,1087.37,1.624672174
TCN001,2.55,1.624672174
TCN002,2.72,1.624672174
TCN003,2.8,1.624672174
TCN004,2.87,1.624672174
TCN005,2.95,1.624672174
TCN006,3.04,1.624672174
TCN007,3.05,1.624672174
TCN008,3.07,1.624672174
TCN009,3.33,1.624672174
TCN010,3.48,1.624672174
TCN011,3.55,1.624672174
TCN012,3.57,1.624672174
TCN013,3.65,1.624672174
TCN014,3.72,1.624672174
PTN001,1282.9,1.647679567
PTN002,3194.01,1.647679567
PTN003,857.0,1.647679567
PTN004,853.09,1.647679567
PTN005,851.07,1.647679567
PTN006,850.19,1.647679567
PTN007,747.24,1.647679567
PTN008,756.59,1.647679567
PTN009,751.92,1.647679567
PTN010,760.25,1.647679567
PTN011,757.85,1.647679567
PTN012,766.7,1.647679567
LCN001,1081.49,1.647679567
LCN002,1092.1,1.647679567
LCN003,1107.83,1.647679567
SGN001,55.6,1.647679567
SGN002,55.6,1.647679567
SGN003,55.6,1.647679567
SGN004,55.6,1.647679567
SGNExternal,1115.79,1.647679567
TCN001,2.57,1.647679567
TCN002,2.72,1.647679567
TCN003,2.78,1.647679567
TCN004,2.84,1.647679567
TCN005,2.92,1.647679567
TCN006,3.04,1.647679567
TCN007,3.05,1.647679567
TCN008,3.09,1.647679567
TCN009,3.38,1.647679567
TCN010,3.54,1.647679567
TCN011,3.63,1.647679567
TCN012,3.66,1.647679567
TCN013,3.73,1.647679567
TCN014,3.79,1.647679567
PTN001,1317.57,1.67045927
PTN002,3279.27,1.67045927
